algorithm,source_file,task_id,round_raw,round_id,train_loss,test_loss,accuracy,precision_macro,recall_macro,f1_macro,f1_weighted
DeNICE,denice_eval_5seed_summary.csv,5,17,17,3.135768279847128,79.26901731043272,0.2273646324855648,0.1098619629447034,0.1610432346998229,0.0916333559282055,0.1581841967463643
DeNICE,denice_eval_5seed_summary.csv,5,18,18,3.051562204771136,79.44971513919717,0.2258110159652564,0.1101584273376438,0.1602100650673349,0.0908019140406729,0.1572592983803174
DeNICE,denice_eval_5seed_summary.csv,5,19,19,3.16529231005969,79.26902546469366,0.2249074042972166,0.1104213537461988,0.160233324284557,0.0912589690826458,0.1572221473645532
FL_CGoFed,FL_CGoFed (1).csv,0,0,0,,,0.0,0.0,0.0,0.0,0.0
FL_CGoFed,FL_CGoFed (1).csv,0,1,1,,,3.66e-05,0.058594,2.97e-06,5.94e-06,7.32e-05
FL_CGoFed,FL_CGoFed (1).csv,0,2,2,355.841,,0.009832,0.066305,0.000851,0.001681,0.019414
FL_CGoFed,FL_CGoFed (1).csv,0,3,3,,,0.105504,0.076316,0.010542,0.018524,0.185399
FL_CGoFed,FL_CGoFed (1).csv,0,4,4,3.446,,0.33074,0.075973,0.033046,0.046058,0.46097
FL_CGoFed,FL_CGoFed (1).csv,0,5,5,,,0.55805,0.081926,0.060405,0.069538,0.642433
FL_CGoFed,FL_CGoFed (1).csv,0,6,6,,311.202,0.650427,0.080774,0.070404,0.075233,0.695043
FL_CGoFed,FL_CGoFed (1).csv,0,7,7,,,0.722166,0.072064,0.078169,0.074992,0.69282
FL_CGoFed,FL_CGoFed (1).csv,0,8,8,,296.318,0.738452,0.072033,0.087198,0.078893,0.66812
FL_CGoFed,FL_CGoFed (1).csv,0,9,9,,288.882,0.754371,0.077167,0.097986,0.086339,0.664706
FL_CGoFed,FL_CGoFed (1).csv,0,10,10,,,0.765821,0.085615,0.110526,0.096488,0.668557
FL_CGoFed,FL_CGoFed (1).csv,0,11,11,,,0.769878,0.096253,0.125,0.108759,0.669849
FL_CGoFed,FL_CGoFed (1).csv,0,12,12,,,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,0,13,13,,,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,0,14,14,284.227,,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,0,15,15,,,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,0,16,16,,238.657,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,0,17,17,,,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,0,18,18,,224.098,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,0,19,19,,,0.769878,0.128313,0.166667,0.144996,0.669777
FL_CGoFed,FL_CGoFed (1).csv,1,0,0,,,0.769878,0.128313,0.166667,0.144996,0.669777
