task_id,round_raw,train_loss,test_loss,accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,algorithm,source_file,round_id
3,6,1.945992543,2.088158628,0.562334861,0.258684934,0.296897898,0.220944189,0.478699138,FedAvgLWF,100 Clients(FedavgLWF).csv,6
3,7,1.835963975,2.129906179,0.50076958,0.278483281,0.271382037,0.204955578,0.432333441,FedAvgLWF,100 Clients(FedavgLWF).csv,7
3,8,1.71735368,2.16063916,0.39255402,0.248347724,0.218864534,0.149465285,0.315125583,FedAvgLWF,100 Clients(FedavgLWF).csv,8
3,9,1.625308456,2.190658742,0.370767192,0.202028955,0.210836273,0.140454326,0.292780494,FedAvgLWF,100 Clients(FedavgLWF).csv,9
3,10,1.543689179,2.200284151,0.232283909,0.203798193,0.183562147,0.10311357,0.139525419,FedAvgLWF,100 Clients(FedavgLWF).csv,10
3,11,1.491607411,2.219537969,0.201038046,0.157506676,0.175076116,0.080538734,0.083251103,FedAvgLWF,100 Clients(FedavgLWF).csv,11
3,12,1.450584818,2.239196209,0.200837279,0.130931728,0.167033002,0.076863441,0.082530039,FedAvgLWF,100 Clients(FedavgLWF).csv,12
3,13,1.366555671,2.240228411,0.200858421,0.092842458,0.166800606,0.076929218,0.082362382,FedAvgLWF,100 Clients(FedavgLWF).csv,13
3,14,1.312932203,2.236043877,0.200766911,0.129907032,0.165809881,0.075543162,0.081998492,FedAvgLWF,100 Clients(FedavgLWF).csv,14
3,15,1.263981106,2.243024245,0.200529957,0.129310499,0.163903628,0.074450366,0.081827442,FedAvgLWF,100 Clients(FedavgLWF).csv,15
3,16,1.295499421,2.254127615,0.200267926,0.131426863,0.162025182,0.074538292,0.081817911,FedAvgLWF,100 Clients(FedavgLWF).csv,16
3,17,1.268111301,2.256699666,0.200332199,0.133561575,0.162221165,0.075586395,0.082120542,FedAvgLWF,100 Clients(FedavgLWF).csv,17
3,18,1.289622991,2.272208795,0.199332223,0.126835966,0.156177333,0.06857887,0.080733918,FedAvgLWF,100 Clients(FedavgLWF).csv,18
3,19,1.273318811,2.28298107,0.198850598,0.120143239,0.153304332,0.064013612,0.079733979,FedAvgLWF,100 Clients(FedavgLWF).csv,19
4,0,3.632577369,2.849375755,0.191200654,0.038498174,0.131581868,0.05577719,0.074398773,FedAvgLWF,100 Clients(FedavgLWF).csv,0
4,1,3.601885696,2.931349074,0.190434503,0.038576104,0.130797,0.055712352,0.074214565,FedAvgLWF,100 Clients(FedavgLWF).csv,1
4,2,3.56686372,2.950486033,0.190276465,0.038534754,0.130653822,0.055631727,0.074010834,FedAvgLWF,100 Clients(FedavgLWF).csv,2
4,3,3.538256802,2.965986787,0.190111036,0.038547539,0.130473208,0.055590452,0.073871589,FedAvgLWF,100 Clients(FedavgLWF).csv,3
4,4,3.507700167,2.972197272,0.190096703,0.038547463,0.130450922,0.055581233,0.073848385,FedAvgLWF,100 Clients(FedavgLWF).csv,4
4,5,3.476338883,2.975133289,0.190073487,0.038542032,0.130421141,0.055565885,0.073823075,FedAvgLWF,100 Clients(FedavgLWF).csv,5
4,6,3.444255844,2.967879618,0.190096778,0.038571064,0.130441802,0.055570393,0.073866432,FedAvgLWF,100 Clients(FedavgLWF).csv,6
4,7,3.412795609,2.974378241,0.190020036,0.038588883,0.130341286,0.055550283,0.073791015,FedAvgLWF,100 Clients(FedavgLWF).csv,7
4,8,3.382880439,2.970896353,0.190055794,0.03857166,0.130376485,0.055545224,0.073806455,FedAvgLWF,100 Clients(FedavgLWF).csv,8
4,9,3.355039207,2.972992409,0.190043029,0.040327375,0.130352754,0.055537126,0.073778496,FedAvgLWF,100 Clients(FedavgLWF).csv,9
4,10,3.327790394,2.990773555,0.188996335,0.039781351,0.128834889,0.055952524,0.073887287,FedAvgLWF,100 Clients(FedavgLWF).csv,10
4,11,3.28868631,2.971694674,0.189964569,0.039523741,0.130231509,0.055675825,0.07396996,FedAvgLWF,100 Clients(FedavgLWF).csv,11
4,12,3.26554269,2.979087261,0.189833929,0.039062585,0.130049219,0.055927246,0.074305427,FedAvgLWF,100 Clients(FedavgLWF).csv,12
4,13,3.236167099,2.979729095,0.189682236,0.040384611,0.129831335,0.056144859,0.074471618,FedAvgLWF,100 Clients(FedavgLWF).csv,13
4,14,3.206161358,2.979006618,0.189523004,0.039668718,0.12959054,0.056346843,0.074666293,FedAvgLWF,100 Clients(FedavgLWF).csv,14
4,15,3.17795106,2.983447559,0.187601764,0.04012397,0.12661426,0.055739472,0.074298826,FedAvgLWF,100 Clients(FedavgLWF).csv,15
4,16,3.150367551,2.982140934,0.182558735,0.042706501,0.118693047,0.05351152,0.073032505,FedAvgLWF,100 Clients(FedavgLWF).csv,16
4,17,3.122125526,2.986662394,0.170836904,0.037900512,0.100376763,0.035884669,0.061958822,FedAvgLWF,100 Clients(FedavgLWF).csv,17
4,18,3.09313045,2.984753528,0.179094143,0.030558292,0.115091062,0.040116284,0.065247462,FedAvgLWF,100 Clients(FedavgLWF).csv,18
4,19,3.067889051,2.9868346,0.179474942,0.025200474,0.115931055,0.040275498,0.065482342,FedAvgLWF,100 Clients(FedavgLWF).csv,19
5,0,3.619922169,3.057364271,0.177463989,0.021998788,0.101844772,0.035212865,0.064143828,FedAvgLWF,100 Clients(FedavgLWF).csv,0
5,1,3.600570119,3.08600317,0.177207284,0.022638769,0.101590297,0.035167423,0.064017415,FedAvgLWF,100 Clients(FedavgLWF).csv,1
5,2,3.583169696,3.100101602,0.177081634,0.022555978,0.10144207,0.035123834,0.063931436,FedAvgLWF,100 Clients(FedavgLWF).csv,2
5,3,3.566829782,3.109823328,0.177040911,0.022604379,0.101381403,0.035100949,0.063883761,FedAvgLWF,100 Clients(FedavgLWF).csv,3
5,4,3.540084042,3.113723658,0.177023437,0.022426574,0.101342724,0.035082744,0.063852411,FedAvgLWF,100 Clients(FedavgLWF).csv,4
5,5,3.517036851,3.116828374,0.177027361,0.022444906,0.101330146,0.035074473,0.063834485,FedAvgLWF,100 Clients(FedavgLWF).csv,5
5,6,3.491476265,3.118100694,0.177039578,0.022729,0.101330947,0.035073021,0.063824503,FedAvgLWF,100 Clients(FedavgLWF).csv,6
5,7,3.472345193,3.119262364,0.177058385,0.02282302,0.101335383,0.035071397,0.063817631,FedAvgLWF,100 Clients(FedavgLWF).csv,7
5,8,3.451988316,3.121174007,0.177062013,0.026698326,0.101333524,0.035073576,0.063807983,FedAvgLWF,100 Clients(FedavgLWF).csv,8
5,9,3.431914863,3.122063364,0.177059347,0.029234634,0.101329288,0.035076177,0.063798821,FedAvgLWF,100 Clients(FedavgLWF).csv,9
5,10,3.422910206,3.122319274,0.177072157,0.029347485,0.101335222,0.035077154,0.063793693,FedAvgLWF,100 Clients(FedavgLWF).csv,10
5,11,3.403062384,3.1236557,0.177077932,0.02895801,0.101335971,0.035077884,0.063788226,FedAvgLWF,100 Clients(FedavgLWF).csv,11
5,12,3.377129369,3.126857611,0.177056016,0.028939296,0.101321828,0.035079935,0.063779129,FedAvgLWF,100 Clients(FedavgLWF).csv,12
5,13,3.373957265,3.126789449,0.177099108,0.030369052,0.101341825,0.035079395,0.063775474,FedAvgLWF,100 Clients(FedavgLWF).csv,13
5,14,3.354769173,3.126433622,0.177128133,0.034301494,0.101390394,0.035158965,0.063800117,FedAvgLWF,100 Clients(FedavgLWF).csv,14
5,15,3.311050006,3.128009654,0.177180703,0.038202376,0.101606302,0.03560008,0.063927146,FedAvgLWF,100 Clients(FedavgLWF).csv,15
5,16,3.297352289,3.126404173,0.177364254,0.035132243,0.102210714,0.036676377,0.064270947,FedAvgLWF,100 Clients(FedavgLWF).csv,16
5,17,3.271364555,3.126971918,0.17767464,0.030999057,0.103300122,0.038295084,0.064818231,FedAvgLWF,100 Clients(FedavgLWF).csv,17
5,18,3.252765228,3.128717487,0.178029303,0.030187255,0.104615373,0.03974739,0.065362892,FedAvgLWF,100 Clients(FedavgLWF).csv,18
5,19,3.23323999,3.128153284,0.178417211,0.029864983,0.106002045,0.040892547,0.065808801,FedAvgLWF,100 Clients(FedavgLWF).csv,19
0,0,206.387,0.521065,0.769878,0.128313,0.166667,0.144996,0.6697771,Plexus,100 Clients(Plexus).csv,0
0,1,248.261,0.198661,0.961725,0.324895,0.326735,0.32567,0.946907425,Plexus,100 Clients(Plexus).csv,1
0,2,1.121021,0.097253,0.983776,0.495644,0.471687,0.482572,0.978627788,Plexus,100 Clients(Plexus).csv,2
0,3,0.44293,0.077135,0.986707,0.496198,0.484176,0.489856,0.981634431,Plexus,100 Clients(Plexus).csv,3
0,4,0.608419,0.068244,0.98853,0.496391,0.49393,0.495118,0.983482773,Plexus,100 Clients(Plexus).csv,4
0,5,0.579986,0.07053,0.988386,0.495642,0.494823,0.495213,0.983341801,Plexus,100 Clients(Plexus).csv,5
0,6,0.704972,0.066399,0.988748,0.495255,0.495613,0.495422,0.983702072,Plexus,100 Clients(Plexus).csv,6
0,7,0.717042,0.064377,0.988789,0.49473,0.495992,0.495352,0.983744068,Plexus,100 Clients(Plexus).csv,7
0,8,0.470658,0.059578,0.98908,0.662605,0.495915,0.496058,0.984035691,Plexus,100 Clients(Plexus).csv,8
0,9,0.420249,0.062353,0.989072,0.495417,0.496337,0.495867,0.984025788,Plexus,100 Clients(Plexus).csv,9
0,10,0.6501,0.061164,0.989128,0.519596,0.496498,0.496278,0.984092546,Plexus,100 Clients(Plexus).csv,10
0,11,0.622674,0.062708,0.989111,0.495667,0.496442,0.496044,0.984064785,Plexus,100 Clients(Plexus).csv,11
0,12,0.637885,0.063193,0.989114,0.519535,0.496486,0.496242,0.98407799,Plexus,100 Clients(Plexus).csv,12
0,13,0.585553,0.059306,0.989136,0.648523,0.505985,0.511187,0.984392666,Plexus,100 Clients(Plexus).csv,13
0,14,0.395414,0.060711,0.989238,0.600676,0.497351,0.498375,0.98423423,Plexus,100 Clients(Plexus).csv,14
0,15,0.608159,0.063201,0.989192,0.646221,0.50311,0.507357,0.984365356,Plexus,100 Clients(Plexus).csv,15
0,16,0.451535,0.057291,0.989319,0.650545,0.506084,0.512474,0.984582532,Plexus,100 Clients(Plexus).csv,16
0,17,0.563756,0.064406,0.989307,0.650224,0.505181,0.51138,0.984547619,Plexus,100 Clients(Plexus).csv,17
0,18,0.689975,0.060353,0.989346,0.650603,0.505443,0.511833,0.984592882,Plexus,100 Clients(Plexus).csv,18
0,19,0.412113,0.058197,0.989582,0.655349,0.508862,0.519028,0.984945474,Plexus,100 Clients(Plexus).csv,19
1,20,4.128178,128.649,0.708586,0.27611,0.249349,0.214307,0.616996568,Plexus,100 Clients(Plexus).csv,0
1,21,0.289873,0.484546,0.928608,0.357128,0.41508,0.380011,0.898025775,Plexus,100 Clients(Plexus).csv,1
1,22,0.018126,0.485312,0.929533,0.370027,0.418405,0.381793,0.900693797,Plexus,100 Clients(Plexus).csv,2
1,23,0.005845,0.510368,0.930243,0.374197,0.460555,0.403324,0.903160065,Plexus,100 Clients(Plexus).csv,3
1,24,0.004432,0.578816,0.930451,0.365632,0.475213,0.394082,0.905665585,Plexus,100 Clients(Plexus).csv,4
1,25,0.003837,0.655551,0.93049,0.365284,0.476699,0.393583,0.905693671,Plexus,100 Clients(Plexus).csv,5
1,26,0.003219,0.692856,0.930505,0.364061,0.478813,0.390495,0.90622492,Plexus,100 Clients(Plexus).csv,6
1,27,0.00321,0.741845,0.930522,0.363418,0.480707,0.388508,0.907061528,Plexus,100 Clients(Plexus).csv,7
1,28,0.00303,0.797796,0.930481,0.364909,0.480694,0.389987,0.90622871,Plexus,100 Clients(Plexus).csv,8
1,29,0.003193,0.860069,0.930514,0.365832,0.481179,0.391251,0.905811443,Plexus,100 Clients(Plexus).csv,9
1,30,0.002948,0.864477,0.9305,0.366769,0.480705,0.391095,0.906058176,Plexus,100 Clients(Plexus).csv,10
1,31,0.002911,0.899124,0.930499,0.365117,0.478987,0.391085,0.90595781,Plexus,100 Clients(Plexus).csv,11
1,32,0.00272,0.89244,0.930564,0.363929,0.480156,0.388838,0.907029736,Plexus,100 Clients(Plexus).csv,12
1,33,0.003076,0.946343,0.930605,0.364889,0.482607,0.388473,0.907725791,Plexus,100 Clients(Plexus).csv,13
1,34,0.002409,10.304,0.930505,0.366599,0.479141,0.391836,0.905379301,Plexus,100 Clients(Plexus).csv,14
1,35,0.002918,1.051943,0.930555,0.367971,0.482119,0.391263,0.90697542,Plexus,100 Clients(Plexus).csv,15
1,36,0.002504,1.087621,0.930569,0.366745,0.481344,0.390925,0.906365013,Plexus,100 Clients(Plexus).csv,16
1,37,0.002646,1.019406,0.930482,0.367737,0.477493,0.392835,0.90479227,Plexus,100 Clients(Plexus).csv,17
1,38,0.002595,1.177962,0.930535,0.367364,0.479468,0.393805,0.904647131,Plexus,100 Clients(Plexus).csv,18
1,39,0.00257,1.165033,0.930515,0.369394,0.476962,0.397667,0.904238162,Plexus,100 Clients(Plexus).csv,19
2,40,1.378084,1.617163,0.466548,0.232951,0.224848,0.19109,0.38745193,Plexus,100 Clients(Plexus).csv,0
2,41,1.136002,3.311895,0.713016,0.286397,0.314051,0.287287,0.642978675,Plexus,100 Clients(Plexus).csv,1
2,42,0.5618,5.686054,0.569144,0.355653,0.345947,0.265901,0.474665452,Plexus,100 Clients(Plexus).csv,2
2,43,0.29403,9.236561,0.522778,0.269827,0.346125,0.245111,0.386946731,Plexus,100 Clients(Plexus).csv,3
2,44,0.412765,1.205962,0.522768,0.198694,0.347399,0.236392,0.389251118,Plexus,100 Clients(Plexus).csv,4
2,45,0.383355,1.531177,0.5076,0.194772,0.339606,0.224034,0.384176529,Plexus,100 Clients(Plexus).csv,5
2,46,0.264878,1.813244,0.410998,0.185437,0.293564,0.166738,0.271870573,Plexus,100 Clients(Plexus).csv,6
2,47,0.133284,2.118575,0.40998,0.193359,0.292252,0.168336,0.273164309,Plexus,100 Clients(Plexus).csv,7
2,48,0.258937,2.358043,0.409474,0.17968,0.295751,0.161514,0.27117479,Plexus,100 Clients(Plexus).csv,8
2,49,0.349784,2.475361,0.409404,0.173645,0.294091,0.158648,0.2626517,Plexus,100 Clients(Plexus).csv,9
2,50,0.14397,2.772529,0.408769,0.169489,0.293376,0.155913,0.254415872,Plexus,100 Clients(Plexus).csv,10
2,51,0.313024,293.873,0.408773,0.181071,0.295043,0.162027,0.269598212,Plexus,100 Clients(Plexus).csv,11
2,52,0.291432,2.992571,0.408746,0.175112,0.296731,0.155742,0.26944716,Plexus,100 Clients(Plexus).csv,12
2,53,0.386406,3.110552,0.408763,0.179942,0.295742,0.161217,0.269425658,Plexus,100 Clients(Plexus).csv,13
2,54,0.317575,3.264229,0.408765,0.167675,0.296594,0.153305,0.259061667,Plexus,100 Clients(Plexus).csv,14
2,55,0.339314,3.461495,0.408783,0.116168,0.296359,0.155645,0.263471376,Plexus,100 Clients(Plexus).csv,15
2,56,0.310792,3.518272,0.408675,0.114709,0.300686,0.152858,0.264075944,Plexus,100 Clients(Plexus).csv,16
2,57,0.384551,3.673401,0.408791,0.116399,0.295475,0.157035,0.26056082,Plexus,100 Clients(Plexus).csv,17
2,58,0.362061,3.853863,0.408778,0.118195,0.297062,0.154404,0.268617213,Plexus,100 Clients(Plexus).csv,18
2,59,0.420253,3.930286,0.408771,0.118431,0.297513,0.154202,0.269185539,Plexus,100 Clients(Plexus).csv,19
3,60,4.389873,2.792556,0.16478,0.158461,0.140538,0.06746,0.113082281,Plexus,100 Clients(Plexus).csv,0
3,61,1.296883,1.021909,0.200633,0.055032,0.191062,0.080855,0.07831581,Plexus,100 Clients(Plexus).csv,1
3,62,0.407175,1.718492,0.199002,0.097566,0.166052,0.06863,0.077729149,Plexus,100 Clients(Plexus).csv,2
3,63,0.170718,203.873,0.200399,0.067264,0.19018,0.09282,0.080673411,Plexus,100 Clients(Plexus).csv,3
3,64,0.136226,2.368751,0.201688,0.070521,0.197311,0.097774,0.083772937,Plexus,100 Clients(Plexus).csv,4
3,65,0.24505,26.417,0.200863,0.057519,0.204666,0.087237,0.07813779,Plexus,100 Clients(Plexus).csv,5
3,66,0.230763,2.880767,0.202518,0.079576,0.21014,0.107487,0.084321699,Plexus,100 Clients(Plexus).csv,6
3,67,0.109049,3.126884,0.201153,0.068789,0.206787,0.098798,0.081618534,Plexus,100 Clients(Plexus).csv,7
3,68,0.093441,3.392798,0.200986,0.063207,0.206167,0.093461,0.07885679,Plexus,100 Clients(Plexus).csv,8
3,69,0.246019,3.577085,0.201503,0.068446,0.208155,0.09869,0.082213876,Plexus,100 Clients(Plexus).csv,9
3,70,0.235726,379.766,0.201014,0.060032,0.206818,0.090433,0.077858847,Plexus,100 Clients(Plexus).csv,10
3,71,0.246746,3.952816,0.201127,0.065536,0.206238,0.095707,0.078418972,Plexus,100 Clients(Plexus).csv,11
3,72,0.27117,4.266034,0.201231,0.064231,0.207151,0.09468,0.078630687,Plexus,100 Clients(Plexus).csv,12
3,73,0.247256,4.455838,0.20129,0.065371,0.207198,0.095537,0.07633809,Plexus,100 Clients(Plexus).csv,13
3,74,0.28879,4.639479,0.201224,0.063142,0.20726,0.093697,0.079568535,Plexus,100 Clients(Plexus).csv,14
3,75,0.250943,4.844407,0.203746,0.066216,0.214165,0.097624,0.079543168,Plexus,100 Clients(Plexus).csv,15
3,76,0.282237,4.903498,0.201467,0.062336,0.208023,0.092848,0.079955523,Plexus,100 Clients(Plexus).csv,16
3,77,0.273916,5.068667,0.202158,0.062818,0.209736,0.093505,0.077316916,Plexus,100 Clients(Plexus).csv,17
3,78,0.293477,5.182654,0.201167,0.053852,0.207447,0.083482,0.076861708,Plexus,100 Clients(Plexus).csv,18
3,79,0.272918,5.271339,0.215054,0.079402,0.242522,0.113679,0.087595445,Plexus,100 Clients(Plexus).csv,19
4,80,2.981839,2.334036,0.194629,0.048713,0.162045,0.068931,0.078343858,Plexus,100 Clients(Plexus).csv,0
4,81,7.915276,1.042956,0.197299,0.065616,0.18377,0.082293,0.079626676,Plexus,100 Clients(Plexus).csv,1
4,82,3.205847,742.725,0.191734,0.092158,0.136998,0.051941,0.072509307,Plexus,100 Clients(Plexus).csv,2
4,83,2.161203,722.847,0.174584,0.03395,0.132365,0.049337,0.065986786,Plexus,100 Clients(Plexus).csv,3
4,84,1.660754,7.417879,0.094388,0.045432,0.106709,0.045856,0.04386481,Plexus,100 Clients(Plexus).csv,4
4,85,1.381075,812.178,0.085317,0.029483,0.119013,0.03196,0.035451479,Plexus,100 Clients(Plexus).csv,5
4,86,1.180998,9.232328,0.084011,0.020094,0.121524,0.030861,0.034289107,Plexus,100 Clients(Plexus).csv,6
4,87,1.137553,9.089365,0.08401,0.020316,0.121826,0.030711,0.03420151,Plexus,100 Clients(Plexus).csv,7
4,88,0.942265,9.764066,0.081784,0.025149,0.121669,0.030652,0.033798152,Plexus,100 Clients(Plexus).csv,8
4,89,0.985365,1.032065,0.079374,0.027955,0.120062,0.030193,0.033186814,Plexus,100 Clients(Plexus).csv,9
4,90,0.924193,1.055187,0.079086,0.027754,0.121815,0.032533,0.033367965,Plexus,100 Clients(Plexus).csv,10
4,91,0.843552,1.149738,0.078663,0.027652,0.121433,0.032336,0.033396343,Plexus,100 Clients(Plexus).csv,11
4,92,0.792409,1.171718,0.075646,0.027448,0.121949,0.035068,0.032534048,Plexus,100 Clients(Plexus).csv,12
4,93,0.855315,1.232905,0.074723,0.027499,0.123293,0.036391,0.032548471,Plexus,100 Clients(Plexus).csv,13
4,94,0.797185,1.264133,0.074837,0.028771,0.120646,0.036533,0.032388855,Plexus,100 Clients(Plexus).csv,14
4,95,0.696432,1.427751,0.074549,0.028265,0.123243,0.037996,0.032590866,Plexus,100 Clients(Plexus).csv,15
4,96,0.80684,1.438861,0.0745,0.027902,0.126398,0.040764,0.0327383,Plexus,100 Clients(Plexus).csv,16
4,97,0.61857,1.587791,0.071161,0.027435,0.122711,0.037739,0.032026138,Plexus,100 Clients(Plexus).csv,17
4,98,0.788541,1.607864,0.071686,0.026453,0.127354,0.03943,0.032352138,Plexus,100 Clients(Plexus).csv,18
4,99,0.656852,1.714083,0.047506,0.026135,0.112583,0.036255,0.022360648,Plexus,100 Clients(Plexus).csv,19
5,100,1.919226,8.795357,0.080128,0.06785,0.113112,0.042812,0.03934229,Plexus,100 Clients(Plexus).csv,0
5,101,9.836585,62.575,0.132047,0.09977,0.145538,0.063659,0.063347136,Plexus,100 Clients(Plexus).csv,1
5,102,5.798586,5.694445,0.134367,0.067056,0.135288,0.055326,0.049385573,Plexus,100 Clients(Plexus).csv,2
5,103,4.264896,5.454816,0.137514,0.059339,0.120947,0.043955,0.047175781,Plexus,100 Clients(Plexus).csv,3
5,104,3.773924,5.578751,0.128712,0.017254,0.096808,0.027369,0.036931974,Plexus,100 Clients(Plexus).csv,4
5,105,3.658469,6.136639,0.090298,0.044249,0.075379,0.027781,0.038884489,Plexus,100 Clients(Plexus).csv,5
5,106,3.475622,7.861879,0.029311,0.019865,0.059808,0.010793,0.006299162,Plexus,100 Clients(Plexus).csv,6
5,107,3.305452,1.145791,0.026945,0.032144,0.058836,0.00931,0.003073738,Plexus,100 Clients(Plexus).csv,7
5,108,3.303137,1.508934,0.026848,0.005186,0.058768,0.009105,0.002888426,Plexus,100 Clients(Plexus).csv,8
5,109,3.948783,1.882839,0.026754,0.002161,0.058622,0.004147,0.001598892,Plexus,100 Clients(Plexus).csv,9
5,110,4.636625,1.999311,0.026607,0.001888,0.058395,0.003616,0.00205875,Plexus,100 Clients(Plexus).csv,10
5,111,5.470896,2.013658,0.026295,0.003748,0.05791,0.006738,0.004134067,Plexus,100 Clients(Plexus).csv,11
5,112,53.188,180.593,0.011661,0.022372,0.035186,0.009625,0.00602405,Plexus,100 Clients(Plexus).csv,12
5,113,5.386058,1.512333,0.00809,0.00531,0.029641,0.000902,0.000407542,Plexus,100 Clients(Plexus).csv,13
5,114,4.671813,1.340525,0.008039,0.005067,0.029561,0.000754,0.000311993,Plexus,100 Clients(Plexus).csv,14
5,115,5.171451,1.218931,0.007944,0.029742,0.029413,0.000465,0.000126529,Plexus,100 Clients(Plexus).csv,15
5,116,4.127965,1.255365,0.007943,0.059108,0.029412,0.000464,0.000126079,Plexus,100 Clients(Plexus).csv,16
5,117,481.293,122.847,0.007944,0.057657,0.029412,0.000465,0.000128296,Plexus,100 Clients(Plexus).csv,17
5,118,4.413815,1.252399,0.007944,0.028175,0.029412,0.000465,0.000127999,Plexus,100 Clients(Plexus).csv,18
5,119,37.926,1.249517,0.007944,0.028011,0.029412,0.000465,0.000127703,Plexus,100 Clients(Plexus).csv,19
